link,dodane-data,id,title,category-tree-item,user-profile-link,filters,description,pay_low,pay_high,pay_currency,pay_period,Lokalizacja,Wymiar pracy,Typ umowy,user-profile-link-hash
https://www.olx.pl/oferta/praca/operator-maszyn-rolniczych-CID4-IDUpvmx.html,2023-05-07, 833557421,Operator maszyn rolniczych,Strona główna/Praca/Rolnictwo i ogrodnictwo/Rolnictwo i ogrodnictwo - Dolnośląskie/Rolnictwo i ogrodnictwo - Kietlów,https://www.olx.pl/oferty/uzytkownik/21WEZ/,Odpowiednie doświadczenie zawodowe,"Praca dla operatora maszyn rolniczych - umowa o pracę lub B2B .Potrzeba ;umiejętność oraz uprawnienia do obsługi maszyn -kombajn ,ciągniki, opryskiwacz i siewniki z systemami GPS .praca w zespole i dyspozycyjnośćWarunki płacy w zależności od umiejętności od 25 do 35 pln i premia zależna od przychodu gospodarstwa rolnego .tel 60*****64 w godz 8-18",25.0,35.0,zł, mies. brutto,Kietlów,Pełny etat,Inny,-2690470051668723944
https://www.olx.pl/oferta/praca/zatrudnie-promotora-CID4-IDUgEb9.html,2023-04-25, 831442515,Zatrudnię promotora,"Strona główna/Praca/Hostessa, roznoszenie ulotek/Hostessa, host/Hostessa, host - Pomorskie/Hostessa, host - Sopot/Hostessa, host - Centrum",https://www.olx.pl/oferty/uzytkownik/4ZDFq/,Doświadczenie nie jest wymagane,"Dzień dobry!Sopot Sopot Sopot
Do naszego zespołu, (tak młodego i energicznego) poszukujemy kandydatów na stanowisko promotora. Kogo szukamy? Poszukujemy komunikatywnych oraz energicznych osób.Idealny kandydat, ma pozytywny zapał do pracy, doświadczenie w pracy z ludźmi.

Wymagamy:
- uśmiechu 
- miłej aparycji
- chęci do pracy

Oferujemy:
- darmowy posiłek i napoje
- elastyczny grafik
- prace w miłym zespole
- płatne tygodniówki
stawka godzinowa 20
Zapraszamy do kontaktu",,,,,"Sopot, Centrum",Pełny etat,Inny,3522465835175078387
https://www.olx.pl/oferta/praca/specjalista-ds-finansowej-obslugi-klienta-z-j-hiszpanskim-CID4-IDUvCBT.html,2023-05-19, 835249733,Specjalista ds. finansowej obsługi klienta z j. hiszpańskim,"Strona główna/Praca/Finanse / księgowość/Finanse, bankowość, ubezpieczenia/Finanse, bankowość, ubezpieczenia - Wielkopolskie/Finanse, bankowość, ubezpieczenia - Poznań/Finanse, bankowość, ubezpieczenia - Stare Miasto",https://www.olx.pl/oferty/uzytkownik/1dnxf9/,Odpowiednie doświadczenie zawodowe/Rekrutacja online/Praca zdalna dozwolona,"Centrum usług dla biznesu zlokalizowane w Poznaniu poszukuje kandydatów na stanowisko: Specjalista ds. finansowej obsługi klientaGłówne zadania:monitoring i windykacja należności fakturweryfikacja niezgodności i wyjaśnianie problemów, weryfikacja raportówuzgadnianie kont, weryfikacja sald i zwrotów, przesyłanie wyciągówkontakt z klientem i dbałość o relacje biznesowewspółpraca z innymi działamiWymagania:gotowość do pracy w godzinach 14-22doświadczenie w obszarze obsługi klientów (finanse, księgowość, biznes, ekonomia)płynna znajomość języka angielskiego oraz hiszpańskiego na poziomie B2/ C1mile widziane doświadczenie w SAPmile widziane- wykształcenie kierunkowe np. finanse, rachunkowośćBenefity:zatrudnienie w oparciu o UoP praca hybrydowa (4 dni pracy zdalnej)pakiet benefitów ( opieka medyczna, bonus roczny, karta przedpłacona)wsparcie i pełne wdrożenie w strukturach organizacjiW celu złożenia aplikacji prosimy o kliknięcie przycisku „Aplikuj teraz“ i postępowanie zgodnie z instrukcjami. W przypadku wcześniejszych spotkań w firmie Grafton, prosimy o bezpośredni kontakt z konsultantem prowadzącym. Podane stawki wynagrodzeń są stawkami brutto, na podstawie badania wynagrodzeń Grafton Recruitment. Ostateczna wartość wynagrodzenia zależy od stopnia dopasowania kompetencji Kandydata do wymogów opisanych w ofercie. Oferty pracy Grafton Recruitment nie są ofertami w rozumieniu Kodeksu Cywilnego (podst. Prawna art. 66 i 71 K.C.). Uprzejmie informujemy, że zapoznajemy się ze wszystkimi aplikacjami, a kontaktujemy się z wybranymi osobami. Gwarantujemy dyskrecję. Grafton Recruitment Sp. z o.o. jest Agencją Zatrudnienia nr 20329. Więcej podobnych ofert pracy na www.grafton.pl/pl/job-search?disciplines=",6000.0,8000.0,zł, mies. brutto,"Poznań, Stare Miasto",Pełny etat,Umowa o pracę,2572193539920079901
https://www.olx.pl/oferta/praca/kierowca-c-e-de-pl-be-wolne-weekendy-elastyczy-system-pracy-CID4-IDyAp9Z.html,2023-05-08, 511071951,"Kierowca C+E - DE, PL, BE - wolne weekendy, elastyczy system pracy",Strona główna/Praca/Kierowca/Kierowca - Lubuskie/Kierowca - Kostrzyn nad Odrą,https://www.olx.pl/oferty/uzytkownik/4g9u8/,Prawo jazdy: Kat. C+E/Zasięg transportu: Tylko międzynarodowy/Doświadczenie nie jest wymagane/Elastyczny czas pracy/🇺🇦 Польська мова не обов'язкова (Jęz. polski niewymagany),"Firma spedycyjno-transportowa poszukuje kierowców C+E z Kostrzyna nad Odrą i okolic w ruchu międzynarodowym (głównie Niemcy).Oferujemy:umowę o pracę,stałe TERMINOWE wynagrodzenie - od 8.000 zł. do 11.000 zł. na rękę,płatne urlopy, dodatki urlopowe,ubezpieczenie grupowe,elastyczny system pracy, mozliwość dostosowania systemu pracy do kierowcywsparcie w każdej sytuacji,praca na autach MERCEDES ACRTOS MP5, MERCEDES ACTROS EURO 6, SCANIA R450,zestaw przydzielony do kierowcy,Wymagania:- prawo jazdy kat. C+E,- karta kierowcy,- aktualne badania i szkolenia,- chęci do pracy.Prosimy o kontakt pod nr tel. +48**********86",10000.0,15000.0,zł, mies. brutto,Kostrzyn nad Odrą,Pełny etat,Umowa o pracę,8424530880594846450
https://www.olx.pl/oferta/praca/samodzielna-ksiegowa-glowna-ksiegowa-ksiegowy-CID4-IDKzb8b.html,2023-05-19, 688095727,Samodzielna Księgowa/ Główna Księgowa  (Księgowy),Strona główna/Praca/Finanse / księgowość/Księgowość/Księgowość - Małopolskie/Księgowość - Mszana Dolna,https://www.olx.pl/oferty/uzytkownik/2VOMw/,Odpowiednie doświadczenie zawodowe/Elastyczny czas pracy,"Usługi Transportowe Antoni Porębski wraz ze spółkami, z siedzibą Mszana Dolna i Głogoczów koło Krakowa, poszukuje do jednej z tych lokalizacji pracownika na stanowisko : Samodzielny(a) Księgowy(a)/ Główny(a) Księgowy(a)Twój zakres obowiązków· Prowadzenie pełnej księgowości grupy spółek i JDG zgodnie z ustawą o rachunkowości i     prawem podatkowym,· Odpowiedzialność za prawidłowe i terminowe rozliczenia podatkowe, sporządzanie deklaracji podatkowych (PIT, CIT, JPK-V7, VAT-UE),· Sporządzanie sprawozdawczości dla GUS,· Sporządzanie rocznych i kwartalnych sprawozdań finansowych, · Nadzór merytoryczny, koordynowanie i organizacja pracy Działu Księgowego,· Ocena poprawności dowodów księgowych i zapisów w księgach rachunkowych, · Kontrola prawidłowości operacji księgowych i finansowych,· Ścisła współpraca i reprezentowanie firmy przed instytucjami zewnętrznymi (US, GUS, bankami, audytorami itp.),· Stała współpraca z Zarządem firmy.Nasze wymagania· Doświadczenie w pracy na samodzielnym stanowisku,· Doświadczenie w transporcie mile widziane·  Praktyczna znajomość ustawy o rachunkowości i prawa podatkowego oraz umiejętność ich prawidłowego interpretowania i stosowania,· Znajomość transakcji międzynarodowych w VAT,· Doświadczenie w sporządzaniu sprawozdań finansowych,· Znajomość MS Office (w szczególności Excel),· Znajomość oprogramowania OPTIMA ,· Wykształcenie wyższe (Finanse i Rachunkowość bądź pokrewne),· Komunikatywność, umiejętność pracy w zespole,· Skrupulatność, dokładność i bardzo dobra organizacji pracy.Forma zatrudnienia- najchętniej B2B- lub umowa o pracę",,,,,Mszana Dolna,Pełny etat,Umowa o pracę,-3651346041065108616
https://www.olx.pl/oferta/praca/kierownik-zmiany-recepcji-i-rezerwacji-szklarska-poreba-CID4-IDUDhrP.html,2023-05-19, 836836681,Kierownik zmiany recepcji i rezerwacji - Szklarska Poręba,Strona główna/Praca/Hotelarstwo/Obsługa hotelowa/Obsługa hotelowa - Dolnośląskie/Obsługa hotelowa - Wrocław/Obsługa hotelowa - Śródmieście,http://platinummountain.olx.pl,Odpowiednie doświadczenie zawodowe,"Platinum Mountain Hotel & SPA oraz Platinum Apartments to nowoczesne obiekty, położone w centrum Szklarskiej Poręby. Kompleks dysponuje prawie 150 pokojami oraz 194 apartamentami, 5 salami konferencyjnymi, strefą SPA & Wellness, a także salonem Dr Irena Eris Beauty Partner.W związku z prężnym rozwojem i rozbudową obiektu, zapraszamy Cię do udziału w procesie rekrutacji na stanowisko: Kierownika zmiany recepcji i rezerwacji - miejsce pracy: Szklarska Poręba.Oferujemy pracę z możliwością zakwaterowania.Zakres obowiązkówBudowanie pozytywnego wizerunku hotelu,Zapewnienie najwyższej jakości obsługi Gości, a także prawidłowego przebiegu ich pobytu zgodnie z obowiązującymi standardami,Profesjonalna obsługa spraw związanych rezerwacją pobytu - przedstawianie najkorzystniejszych ofert w oparciu o zdefiniowane potrzeby,Organizowanie oraz koordynowanie pracy zespołu podczas prowadzonej zmiany,Zapewnienie terminowego przepływu informacji i prawidłowej komunikacji międzydziałowej,Odpowiedzialność za dział podczas nieobecności Front Office Managera,Profesjonalna obsługa spraw związanych z pobytem Gości, szybkie reagowanie na ich potrzeby,Udzielanie informacji o ofercie hotelu i dostępnych usługach,Rozliczanie pobytów oraz sporządzanie dokumentów sprzedaży i raportów,Budowanie i utrzymywanie dobrej współpracy z innymi działami hotelu.OczekiwaniaDoświadczenie w pracy na podobnym stanowisku,Pasja do hotelarstwa oraz praca zgodnie z ideą gościnności i otwartości,Wysoka kultura osobista oraz zorientowanie na świadczenie usług na najwyższym poziomie,Doskonała organizacja pracy własnej i prowadzonego zespołu,Łatwość w nawiązywaniu kontaktów oraz umiejętność pracy w zespole,Umiejętność szybkiego reagowania i znajdywania rozwiązań w stresujących warunkach,Umiejętność planowania, analitycznego myślenia,Samodzielność, inicjatywa i zaangażowanie w powierzone obowiązki,Rzetelność, terminowość oraz dbałość o szczegóły,Znajomość pakietu Office (Word, Excel),Znajomość języka angielskiego/ niemieckiego w stopniu umożliwiającym swobodną komunikację.OferujemyStabilne zatrudnienie w oparciu o formę współpracy zgodną z Twoimi preferencjami,W przypadku relokacji, możliwość zakwaterowania na terenie obiektu,Możliwość rozwoju zawodowego w ramach działu oraz w strukturach hotelu oraz udziału w szkoleniach organizowanych przez hotel,Przyjazną atmosferę pracy w pełnym pozytywnej energii i zgranym zespole,Udział w programie motywacyjnym #PlatynowaKariera, który wiąże się z szeregiem benefitów,Bezpłatny kurs języka angielskiego w trakcie godzin pracy,​Zniżki do 50 % na: zabiegi w gabinetach Dr Irena Eris, pobyt w obiektach marki Górskie Resorty, korzystanie z części gastronomicznej obiektu.Ubezpieczenie grupowe,Posiłki pracownicze,Paczki świąteczne,Parking dla pracowników.Dołącz do naszego #platynowego zespołu, który tworzą zdolni, kreatywni, energiczni i pełni pasji do hotelarstwa ludzie.Osoby zainteresowane prosimy o przesyłanie CV w odpowiedzi na ogłoszenie. Jednocześnie informujemy, że skontaktujemy się wyłącznie z wybranymi kandydatami.Prosimy o zamieszczenie w CV poniższej klauzuli:﻿Wyrażam zgodę na przetwarzanie moich danych osobowych dla potrzeb niezbędnych do realizacji procesu tej oraz przyszłych rekrutacji (zgodnie z ustawą z dnia 10 maja 2018 r. o ochronie danych osobowych (Dz. Ustaw z 2018, poz. 1000) oraz zgodnie z Rozporządzeniem Parlamentu Europejskiego i Rady (UE) 2016/679 z dnia 27 kwietnia 2016 r. w sprawie ochrony osób fizycznych w związku z przetwarzaniem danych osobowych i w sprawie swobodnego przepływu takich danych oraz uchylenia dyrektywy 95/46/WE (RODO).Informujemy, że Administratorem danych jest Silver Mountain Resort Sp. z o.o Sp. komandytowa z siedzibą w Warszawie przy ul. Widok 8. Dane zbierane są dla potrzeb rekrutacji. Ma Pani/Pan prawo dostępu do treści swoich danych oraz ich poprawiania. Podanie danych w zakresie określonym przepisami ustawy z dnia 26 czerwca 1974 r. Kodeks pracy oraz aktów wykonawczych jest obowiązkowe. Podanie dodatkowych danych osobowych jest dobrowolne.",,,,,"Wrocław, Śródmieście",Pełny etat,Umowa o pracę,-6350909289920061476
https://www.olx.pl/oferta/praca/kelnerki-na-imprezy-CID4-IDQkSBp.html,2023-05-20, 773345927,Kelnerki na imprezy,"Strona główna/Praca/Gastronomia/Kelner, barman, barista/Kelner, barman, barista - Małopolskie/Kelner, barman, barista - Szyce",https://www.olx.pl/oferty/uzytkownik/1JyZh/,Doświadczenie nie jest wymagane/Praca w weekendy/Elastyczny czas pracy,Potrzebujemy kelnerki mobilne na na imprezy okolicznosciowe od 20 do 100 osób imprezy Mile widziane doświadczenie w obsłudze imprez Jeżeli ktoś nie ma doświadczenia a ma chęci do pracy wszystkiego nauczymy Wymagane - szykowanie stołów - obsługa - posprzątanie po imprezie Praca w miejscowości Giebułtów 32-085 k. Zielonek lub Wierzchowie 32-089 Prosimy o kontakt pod numerem telefonu 51*******55,,,,,Szyce,Dodatkowa / sezonowa,Umowa zlecenie,-2340908917392633259
https://www.olx.pl/oferta/praca/asystent-projektanta-projekty-nawierzchni-i-ogrodzen-CID4-IDUrfmP.html,2023-05-07, 833968747,Asystent projektanta - projekty nawierzchni i ogrodzeń,Strona główna/Praca/Inżynieria/Inżynieria - Zachodniopomorskie/Inżynieria - Koszalin,https://www.olx.pl/oferty/uzytkownik/2yt03/,Doświadczenie nie jest wymagane/Elastyczny czas pracy,"Centrum Kostki Brukowej i Ogrodzeń SCHRODER, zajmująca się m.in. projektowaniem nawierzchni brukowych i ogrodzeń, poszukuje asystenta projektanta / pracownika biurowego.Oferta skierowana również do studentów.Miejsce pracy: KoszalinPraca od poniedziałku do piątku w godzinach 8-16. Istnieje możliwość dopasowania godzin pracy do możliwości kandydata.Obowiązki:• pomoc przy inwentaryzacjach terenu i spotkaniach z Inwestorami• kreślenie projektów, sporządzanie dokumentacji i zestawień materiałowych• tworzenie dokumentacji projektowejWymagania:• wykształcenie średnie lub wyższe techniczne - najlepiej budownictwo, architektura lub wzornictwo• znajomość obsługi oprogramowania CAD• mile widziana znajomość SketchUp i programów graficznych typu CorelDraw, Affinity Designer• umiejętności kreatywnego myślenia, rzetelność i zaangażowanie, terminowość,• komunikatywność i umiejętność pracy w zespole• mile widziane prawo jazdy kat. BOferujemy:• Stabilną pracę,• możliwość rozwoju• niezbędne narzędzia pracy• wsparcie techniczne i merytoryczneZainteresowane osoby prosimy o przesyłanie CV, zawierające zgodę na przetwarzanie danych osobowych, na OLX lub adresem e-mail z tematem wiadomości „Asystent projektanta”.Uprzejmie informujemy, że skontaktujemy się tylko z wybranymi kandydatami.Wynagrodzenie ustalane indywidualnie w zależności od posiadanych umiejętności, doświadczenia oraz warunków pracy.Dane osobowe:Prosimy o dopisanie w CV klauzuli: „Wyrażam zgodę na przetwarzanie moich danych osobowych zawartych w mojej ofercie pracy dla potrzeb niezbędnych do realizacji procesu rekrutacji”W każdym czasie możesz cofnąć zgodę kontaktując się z nami pod adresem e-mail.Dane osobowe kandydatów do zatrudnienia przetwarzane będą w celu przeprowadzenia procesu rekrutacji.Kandydat posiada prawo dostępu do treści swoich danych oraz ich poprawiania i usuwania.Podanie danych osobowych jest dobrowolne, ale niezbędne do udziału w rekrutacji.",,,,,Koszalin,Pełny etat,Umowa o pracę,3247714967381897198
https://www.olx.pl/oferta/praca/technik-farmaceutyczny-lobez-ul-niepodleglosci-44-CID4-IDUiO9C.html,2023-05-18, 831957516,"Technik Farmaceutyczny - Łobez, ul. Niepodległości 44",Strona główna/Praca/Zdrowie/Farmacja/Farmacja - Zachodniopomorskie/Farmacja - Łobez,http://dozsa.olx.pl,Doświadczenie nie jest wymagane,"Sieć Aptek Dbam o zdrowie poszukuje osoby na stanowisko: TECHNIK FARMACEUTYCZNYLokalizacja: Łobez, ul. Niepodległości 44 Szukamy CIEBIE jeśli:posiadasz dyplom Technika Farmaceutycznego – warunek koniecznyodznaczasz się wysoką kulturą osobistą i dbasz o najwyższy poziom obsługi Pacjenta.Dodatkowym plusem będzie jeśli:posiadasz znajomość obsługi programu Kamsoft.Będziesz odpowiedzialny za DOZkonałe zadania:zapewnienie pacjentom profesjonalnej i rzetelnej obsługi w zakresie bezpośredniej realizacji recept oraz sprzedaży preparatów OTC,prawidłowe przyjmowanie dostawy i potwierdzanie jej zgodności z zamówieniem,monitorowanie stanu preparatów w magazynie aptecznym.Pracując z nami otrzymasz:stabilne zatrudnienie w oparciu o umowę o pracę na cały etat,atrakcyjny system premiowy,dostęp do nowoczesnych narzędzi zarządzania Apteką oraz wsparcie na każdym etapie pracy,możliwość rozwoju i doskonalenia zawodowegopracę w profesjonalnym i zgranym zespole,zniżki na firmowe produkty i usługi,benefity tj. opieka medyczna dla pracowników i całej rodziny, ubezpieczenie grupowe, dofinansowanie do karty sportowej,pomoc przy ewentualnej relokacj",,,,,Łobez,Pełny etat,Umowa o pracę,2421797103141424952
https://www.olx.pl/oferta/praca/praca-w-firmie-ogrodniczej-CID4-IDPOOTD.html,2023-04-28, 765705185,Praca w firmie ogrodniczej,Strona główna/Praca/Rolnictwo i ogrodnictwo/Rolnictwo i ogrodnictwo - Opolskie/Rolnictwo i ogrodnictwo - Opole,https://www.olx.pl/oferty/uzytkownik/2gReb/,Doświadczenie nie jest wymagane,"Firma ogrodnicza zatrudni pracownikaOpis stanowiska:-wykonywanie prac związanych z zakładaniem i pielęgnacją ogrodów-zakładanie trawników z siewu i z rolki-wykonywanie obrzeży oraz drobnych prac brukarskich-sadzenie roślin-praca profesjonalnymi sprzętami ogrodniczymiWymagania:-prawo jazdy kat. B- wymóg konieczny-pracowitość-umiejętność pracy w grupie-dyspozycyjność- praca stałaWszystkich zainteresowanych zapraszam do kontaktu (proszę o kontakt telefoniczny, na wiadomości olx nie odpisuje) chętnie udzielę więcej informacji Numer kontaktowy- 60*******51",23.0,28.0,zł, godz. brutto,Opole,Pełny etat,Umowa zlecenie,-4812380919031760486
https://www.olx.pl/oferta/praca/obsluga-klienta-e-commers-pakowanie-zamowien-prace-magazynowe-CID4-IDP3z9m.html,2023-05-20, 754443240,"Obsługa klienta e-commers, pakowanie zamówień, prace magazynowe",Strona główna/Praca/E-commerce (handel internetowy)/E-commerce (handel internetowy) - Małopolskie/E-commerce (handel internetowy) - Rudawa,https://www.olx.pl/oferty/uzytkownik/1FXDz/,Doświadczenie nie jest wymagane,"Wielobranżowy sklep internetowy poszukuje osób na stanowisko: Obsługi klienta, pakowanie paczek oraz dbanie o porządek na magazynie.Jesteśmy małą prężnie rozwijająca się firmą. Kumulacja zadań pozwala zapewnić prace na cały etat.Powiadamy młody zespół - większość to studenci lub osoby które zaczęły prace u nas podczas studiów a po ich zakończeniu pozostały razem z nami.Opis zadań:Bieżąca obsługa klienta tj odbieranie telefonów, odpisywanie na maile, dyskusje allegro itp.Obsługa zwrotów od klientów i reklamacji.realizacja zamówień (zbieranie produktów i pakowanie przesyłek),przygotowanie paczek do odbioru przez kurierów,przyjmowanie dostaw,sprawdzanie zgodności dostaw z fakturąwprowadzanie faktur do systemudbanie o porządek w magazyniemetkowanie dostawzamawianie asortymentu biurowego np. papier koperty, oraz niezbędnego do wysyłki paczek np. strecz. folia bąbelkowa, koperty, taśmyWymagania:umiejętność organizowania własnej pracy,dokładność wykonywanej pracyzaangażowaniepunktualnośćchęć rozwojuMile widziany status studenta,Oferujemy:prace w młodym zespoleprace w godzinach 8-16 od poniedziałku do piątku,grupowe ubezpieczeniemożliwości awansu i rozwojuszkolenie z obsługi sprzętu na stanowisku pracy.Możliwość zatrudnienia na umowę zlecenie (student), umowę o prace lub samozatrudnienie (B2B)Pracę łatwo można połączyć ze studiami zaocznymi. Jest to praca częściowo przy komputerze, częściowo fizyczna. Szukamy osób na stałe.Asortyment sklepu można obejrzeć na stronie pomido.plProszę o wysłanie CV. Skontaktuje się z wybranymi osobami.",4000.0,4500.0,zł, mies. brutto,Rudawa,Pełny etat,Umowa o pracę,5584111140276756775
https://www.olx.pl/oferta/praca/montazysta-mebli-stolarz-meblowy-CID4-IDlHsbQ.html,2023-05-19, 320659526,Montażysta mebli  / stolarz meblowy / Монтажник меблів / столяр,Strona główna/Praca/Produkcja/Obsługa produkcji/Obsługa produkcji - Śląskie/Obsługa produkcji - Bytom,https://www.olx.pl/oferty/uzytkownik/1YXyl/,Odpowiednie doświadczenie zawodowe,"Renomowana firma meblarska z Bytomia, poszukuje stolarzy meblowych do pracy na stolarni - składanie mebli, oraz do montażu mebli na wymiar.Wymagania:Doświadczenie w montażu mebli na wymiarumiejętność czytania rysunku technicznegoPracowitośćumiejętnośc pracy w zespolePrawo jazdy kat. BOferujemy:Pracę na podstawię umowy o pracę.Możliwość rozwoju swoich umiejętności.Dbre wynagrodzenie 25 zł/ h netto + premie uznaniowe za wynikiПоважна меблева компанія з Битома, шукає столярів меблів для роботи в столярний цех - збирання меблів, а також збірка меблів за розміром.Вимоги:Досвід складання меблів за розміромвміння читати технічні кресленняСтаранністьвміння працювати в командіПосвідчення водія. Вкомунікативне знання польської мовиМи пропонуємо:Робота на підставі трудового договору.Можливість розвивати свої навички.Винагорода 25 злотих / год нетто + дискреційні бонуси за результати",30.0,50.0,zł, godz. brutto,Bytom,Pełny etat,Umowa o pracę,-540272823950679721
https://www.olx.pl/oferta/praca/operatorka-operator-wozka-widlowego-tyniec-maly-CID4-IDKPDNr.html,2023-05-19, 692019165,Operatorka/Operator Wózka Widłowego Tyniec Mały,Strona główna/Praca/Prace magazynowe/Prace magazynowe - Dolnośląskie/Prace magazynowe - Wrocław/Prace magazynowe - Krzyki,http://zabkamagazyn.olx.pl,Doświadczenie nie jest wymagane/Praca zmianowa/Praca w weekendy,"Nazwa stanowiska: Operatorka/Operator Wózka WidłowegoMiejsce pracy: Tyniec Mały/ k. WrocławiaZadania:rozładunek i załadunek towaru z/do samochodów dostawczych przy pomocy wózka widłowegotransport towaru w obszarze całego magazynuobsługa skanerainwentaryzacja towarukontrola stanów magazynowychWymaganiadoświadczenie w pracy na podobnym stanowiskuposiadanie uprawnień UDT do obsługi wózków widłowychgotowość do pracy w systemie III-zmianowymkomunikatywność i umiejętność pracy w zespoledokładność, odpowiedzialność, uczciwośćumiejętność pracy pod presją czasuMile widzianedoświadczenie w pracy na wózku bocznym wysokiego składowaniaOferujemyatrakcyjne wynagrodzenie złożone z podstawy i premiico roku podwyżka wynagrodzeniaumowa o pracę bez okresu próbnegoautobus do/z pracy z Wrocławia lub comiesięczny dodatek transportowyprywatna opieka medyczna LuxMed, ubezpieczenie na życie, dofinansowanie do karty Multisportpaczki świąteczne na Boże Narodzenie i inne benefity i dofinansowaniaDołącz do nas! Wyślij swoje cvAdministratorem Pani / Pana danych osobowych jest Żabka Polska sp. z o.o., z siedzibą przy ul. Stanisława Matyi 8, 61-586 Poznań. Z Administratorem danych można się skontaktować poprzez adres e-mail sekretariat(at)zabka.pl, telefonicznie pod numerem +48 618 563 700 lub pisemnie na adres siedziby Administratora.Administrator wyznaczył inspektora ochrony danych, z którym można skontaktować się poprzez adres e-mail IOD(at)zabka.pl w każdej sprawie dotyczącej przetwarzania danych osobowych.Pani / Pana dane osobowe pozyskane w toku procesu rekrutacji będą przetwarzane:w przypadku preferowania zatrudnienia w oparciu o umowę o pracę – w celu wykonania obowiązków wynikających z przepisów prawa, związanych z procesem rekrutacji, w tym przede wszystkim Kodeksu pracy – podstawą prawną przetwarzania jest obowiązek prawny ciążący na Administratorze (art. 6 ust. 1 lit. c) RODO w związku z przepisami Kodeksu pracy); w celu przeprowadzenia procesu rekrutacji w zakresie danych niewymaganych przepisami prawa – podstawą prawną przetwarzania jest zgoda (art. 6 ust. 1 lit. a) RODO);w przypadku preferowania zatrudnienia w oparciu o umowę cywilną – podstawą prawną przetwarzania danych zawartych w dokumentach aplikacyjnych jest podjęcie działań przed zawarciem umowy (art. 6 ust. 1 lit b RODO), a w zakresie w jakim podał(a) Pan/Pani także dane fakultatywne – podstawą prawną przetwarzania jest zgoda (art. 6 ust. 1 lit. a) RODO);dla celów prowadzenia przyszłych procesów rekrutacyjnych, w przypadku wyrażenia zgody na przetwarzanie danych w tym celu – podstawą prawną przetwarzania jest zgoda (art. 6 ust. 1 lit. a) RODO);w celu weryfikacji posiadanych przez Panią / Pana kwalifikacji i umiejętności oraz ustalenia warunków współpracy – podstawą prawną przetwarzania danych jest prawnie uzasadniony interes Administratora (art. 6 ust. 1 lit. f) RODO). Prawnie uzasadnionym interesem Administratora jest weryfikacja kandydatów do pracy oraz określenie warunków ewentualnej współpracy z Panią / Panem;w celu ustalenia lub dochodzenia ewentualnych roszczeń lub obrony przed takimi roszczeniami przez Administratora – podstawą prawną przetwarzania danych jest prawnie uzasadniony interes Administratora (art. 6 ust. 1 lit. f) RODO), polegający na możliwości obrony swoich interesów gospodarczych przez Administratora.Pani / Pana dane osobowe mogą być przekazywane podmiotom świadczącym usługi na rzecz Administratora w związku z prowadzeniem procesów rekrutacji, takim jak agencje rekrutacyjne, a także dostawcom systemów informatycznych i usług IT.Pani / Pana dane osobowe będą przetwarzane do momentu zakończenia aktualnego procesu rekrutacji i wyboru kandydata lub kandydatów przez Administratora, a w zakresie w jakim przetwarzanie odbywa się na podstawie zgody – do jej wycofania, przy czym w przypadku wyrażenia zgody na przetwarzanie danych dla celów przyszłych rekrutacji, dane będą przetwarzane nie dłużej niż przez 24 miesiące. Okres przetwarzania może zostać każdorazowo przedłużony o okres przedawnienia roszczeń, jeżeli przetwarzanie Pani / Pana danych osobowych będzie niezbędne dla ustalenia lub dochodzenia ewentualnych roszczeń lub obrony przed takimi roszczeniami przez Administratora. Po tym okresie dane będą przetwarzane jedynie w zakresie wymagane przez przepisy prawa.Każdą z wyrażonych zgód można wycofać w dowolnym momencie. Wycofanie zgody nie wpływa na zgodność z prawem przetwarzania dokonanego przed jej wycofaniem. Dla celów dowodowych Administrator prosi o wycofywanie zgód drogą pisemną lub elektroniczną np. na adres personalny(at)zabka.pl.Przysługuje Pani / Panu prawo: dostępu do treści danych oraz żądania ich sprostowania, usunięcia, ograniczenia przetwarzania, a w zakresie w jakim Pani / Pana dane osobowe są przetwarzane na podstawie zgody w sposób zautomatyzowany prawo do przenoszenia danych osobowych.Przysługuje Pani / Panu także prawo wniesienia skargi do organu nadzorczego zajmującego się ochroną danych osobowych, gdy uzna Pani / Pan, że przetwarzanie Pani / Pana danych osobowych narusza przepisy RODO.Przysługuje Pani / Panu prawo do zgłoszenia sprzeciwu względem przetwarzania danych osobowych w celu określonym w punkcie d) i e) powyżej, z przyczyn związanych z Pani / Pana szczególną sytuacją.W przypadku preferowania przez Panią / Pana zatrudnienia w oparciu o umowę o pracę podanie danych osobowych jest wymagane przez przepisy prawa, w tym przede wszystkim przez Kodeks pracy. W przypadku preferowania przez Panią / Pana zatrudnienia w oparciu o umowę cywilną, podanie danych jest dobrowolne jednak niezbędne do podjęcia działań przed zawarciem umowy. Konsekwencją niepodania danych jest brak możliwości rozpatrzenia Pani / Pana kandydatury w procesie rekrutacyjnym. W zakresie danych niewymaganych przepisami prawa podanie danych jest dobrowolne.",,,,,"Wrocław, Krzyki",Pełny etat,Umowa o pracę,327868791411173281
